Data/Hora da ultima atualizacao: 07/03/2022 20:29:10
Instrumento Financeiro;Emissor;Codigo IF;Quantidade Negociada;Preco Negocio;Volume Financeiro R$;Taxa Negocio;Origem Negocio;Horario Negocio;Data Negocio;Cod. Identificador do Negocio
DEB;AUTOLITORALSUL;PLSB1A;19;1034,13935900;19648,65;6,1002;Cetip Trader;17:17:14;07/03/2022;#84296079
DEB;AUTOLITORALSUL;PLSB1A;21;1034,13935900;21716,93;6,1002;Cetip Trader;17:17:14;07/03/2022;#84296078
DEB;AUTOLITORALSUL;PLSB1A;48;1034,13935900;49638,69;6,1002;Cetip Trader;17:17:13;07/03/2022;#84296074
DEB;AUTOLITORALSUL;PLSB1A;9;1034,13935900;9307,25;6,1002;Cetip Trader;17:17:13;07/03/2022;#84296073
DEB;AUTOLITORALSUL;PLSB1A;3;1034,13935900;3102,42;6,1002;Cetip Trader;17:17:13;07/03/2022;#84296075
DEB;AUTOLITORALSUL;PLSB1A;25;1034,13935900;25853,48;6,1002;Cetip Trader;17:17:13;07/03/2022;#84296072
DEB;AUTOLITORALSUL;PLSB1A;1;1034,13935900;1034,14;6,1002;Cetip Trader;17:17:12;07/03/2022;#84296071
DEB;AUTOLITORALSUL;PLSB1A;2;1034,13935900;2068,28;6,1002;Cetip Trader;17:17:12;07/03/2022;#84296070
DEB;AUTOLITORALSUL;PLSB1A;15;1034,13935900;15512,09;6,1002;Cetip Trader;17:17:12;07/03/2022;#84296068
DEB;AUTOLITORALSUL;PLSB1A;48;1034,13935900;49638,69;6,1002;Cetip Trader;17:17:12;07/03/2022;#84296069
DEB;AUTOLITORALSUL;PLSB1A;1;1034,13935900;1034,14;6,1002;Cetip Trader;17:17:11;07/03/2022;#84296067
DEB;AUTOLITORALSUL;PLSB1A;4;1034,13935900;4136,56;6,1002;Cetip Trader;17:17:11;07/03/2022;#84296063
DEB;AUTOLITORALSUL;PLSB1A;7;1034,13935900;7238,98;6,1002;Cetip Trader;17:17:11;07/03/2022;#84296066
DEB;AUTOLITORALSUL;PLSB1A;2;1034,13935900;2068,28;6,1002;Cetip Trader;17:17:11;07/03/2022;#84296065
DEB;AUTOLITORALSUL;PLSB1A;7;1034,13935900;7238,98;6,1002;Cetip Trader;17:17:11;07/03/2022;#84296064
DEB;AUTOLITORALSUL;PLSB1A;13;1034,13935900;13443,81;6,1002;Cetip Trader;17:17:10;07/03/2022;#84296060
DEB;AUTOLITORALSUL;PLSB1A;8;1034,13935900;8273,11;6,1002;Cetip Trader;17:17:10;07/03/2022;#84296061
DEB;AUTOLITORALSUL;PLSB1A;29;1034,13935900;29990,04;6,1002;Cetip Trader;17:17:10;07/03/2022;#84296059
DEB;AUTOLITORALSUL;PLSB1A;12;1034,13935900;12409,67;6,1002;Cetip Trader;17:17:10;07/03/2022;#84296062
DEB;AUTOLITORALSUL;PLSB1A;145;1034,13935900;149950,21;6,1002;Cetip Trader;17:17:09;07/03/2022;#84296058
DEB;AUTOLITORALSUL;PLSB1A;15;1022,55485400;15338,32;6,3001;Cetip Trader;17:17:09;07/03/2022;#84296057
DEB;AUTOLITORALSUL;PLSB1A;5;992,14658100;4960,73;6,8399;Cetip Trader;17:17:09;07/03/2022;#84296054
DEB;AUTOLITORALSUL;PLSB1A;33;992,14658100;32740,84;6,8399;Cetip Trader;17:17:09;07/03/2022;#84296056
DEB;AUTOLITORALSUL;PLSB1A;10;992,14658100;9921,47;6,8399;Cetip Trader;17:17:09;07/03/2022;#84296055
DEB;AUTOLITORALSUL;PLSB1A;264;992,14658100;261926,70;6,8399;Cetip Trader;17:17:08;07/03/2022;#84296053
DEB;AUTOLITORALSUL;PLSB1A;20;1016,82877500;20336,58;6,4000;Cetip Trader;17:17:08;07/03/2022;#84296051
DEB;AUTOLITORALSUL;PLSB1A;7;1016,82877500;7117,80;6,4000;Cetip Trader;17:17:08;07/03/2022;#84296050
DEB;AUTOLITORALSUL;PLSB1A;100;992,14658100;99214,66;6,8399;Cetip Trader;17:17:08;07/03/2022;#84296052
DEB;COPELGERACAO;CPGT27;94;1025,81702500;96426,80;6,0498;Cetip Trader;17:17:07;07/03/2022;#84296042
DEB;COPELGERACAO;CPGT27;8;1025,81702500;8206,54;6,0498;Cetip Trader;17:17:07;07/03/2022;#84296045
DEB;COPELGERACAO;CPGT27;500;1025,81702500;512908,51;6,0498;Cetip Trader;17:17:07;07/03/2022;#84296043
DEB;AUTOLITORALSUL;PLSB1A;3;1028,32491600;3084,97;6,2001;Cetip Trader;17:17:07;07/03/2022;#84296046
DEB;COPELGERACAO;CPGT27;25;1025,81702500;25645,43;6,0498;Cetip Trader;17:17:07;07/03/2022;#84296047
DEB;COPELGERACAO;CPGT27;74;1025,81702500;75910,46;6,0498;Cetip Trader;17:17:07;07/03/2022;#84296044
DEB;AUTOLITORALSUL;PLSB1A;20;1016,82877500;20336,58;6,4000;Cetip Trader;17:17:07;07/03/2022;#84296049
DEB;COPELGERACAO;CPGT27;1;1025,81702500;1025,82;6,0498;Cetip Trader;17:17:07;07/03/2022;#84296048
DEB;COPELGERACAO;CPGT27;5;1025,81702500;5129,09;6,0498;Cetip Trader;17:17:06;07/03/2022;#84296040
DEB;COPELGERACAO;CPGT27;49;1025,81702500;50265,03;6,0498;Cetip Trader;17:17:06;07/03/2022;#84296041
DEB;COPELGERACAO;CPGT27;98;1025,81702500;100530,07;6,0498;Cetip Trader;17:17:06;07/03/2022;#84296038
DEB;COPELGERACAO;CPGT27;5;1025,81702500;5129,09;6,0498;Cetip Trader;17:17:06;07/03/2022;#84296039
DEB;COPELGERACAO;CPGT27;1;1025,81702500;1025,82;6,0498;Cetip Trader;17:17:06;07/03/2022;#84296036
DEB;COPELGERACAO;CPGT27;98;1025,81702500;100530,07;6,0498;Cetip Trader;17:17:06;07/03/2022;#84296037
DEB;COPELGERACAO;CPGT27;60;1012,83689200;60770,21;6,2499;Cetip Trader;17:17:05;07/03/2022;#84296026
DEB;ENERGISAMS;ESULA6;25;1058,98194400;26474,55;6,0501;Cetip Trader;17:17:05;07/03/2022;#84296027
DEB;ENERGISAMS;ESULA6;89;1058,98194400;94249,39;6,0501;Cetip Trader;17:17:05;07/03/2022;#84296031
DEB;ENERGISAMS;ESULA6;11;1058,98194400;11648,80;6,0501;Cetip Trader;17:17:05;07/03/2022;#84296025
DEB;COPELGERACAO;CPGT27;100;1006,42825900;100642,83;6,3500;Cetip Trader;17:17:05;07/03/2022;#84296033
DEB;COPELGERACAO;CPGT27;12;1006,42825900;12077,14;6,3500;Cetip Trader;17:17:05;07/03/2022;#84296032
DEB;COPELGERACAO;CPGT27;12;1006,42825900;12077,14;6,3500;Cetip Trader;17:17:05;07/03/2022;#84296028
DEB;ENERGISAMS;ESULA6;12;1058,98194400;12707,78;6,0501;Cetip Trader;17:17:05;07/03/2022;#84296034
DEB;COPELGERACAO;CPGT27;30;1006,42825900;30192,85;6,3500;Cetip Trader;17:17:05;07/03/2022;#84296030
DEB;COPELGERACAO;CPGT27;5;1025,81702500;5129,09;6,0498;Cetip Trader;17:17:05;07/03/2022;#84296035
DEB;ENERGISAMS;ESULA6;43;1058,98194400;45536,22;6,0501;Cetip Trader;17:17:05;07/03/2022;#84296029
DEB;ENERGISAMS;ESULA6;52;1065,68653900;55415,70;5,9500;Cetip Trader;17:17:04;07/03/2022;#84296023
DEB;ENERGISAMS;ESULA6;47;1065,68653900;50087,27;5,9500;Cetip Trader;17:17:04;07/03/2022;#84296020
DEB;COPELGERACAO;CPGT27;1;1012,83689200;1012,84;6,2499;Cetip Trader;17:17:04;07/03/2022;#84296021
DEB;ENERGISAMS;ESULA6;26;1065,68653900;27707,85;5,9500;Cetip Trader;17:17:04;07/03/2022;#84296018
DEB;COPELGERACAO;CPGT27;12;1019,29963600;12231,60;6,1499;Cetip Trader;17:17:04;07/03/2022;#84296019
DEB;ENERGISAMS;ESULA6;19;1065,68653900;20248,04;5,9500;Cetip Trader;17:17:04;07/03/2022;#84296016
DEB;ENERGISAMS;ESULA6;5;1065,68653900;5328,43;5,9500;Cetip Trader;17:17:04;07/03/2022;#84296017
DEB;COPELGERACAO;CPGT27;494;1012,83689200;500341,42;6,2499;Cetip Trader;17:17:04;07/03/2022;#84296024
DEB;ENERGISAMS;ESULA6;2;1065,68653900;2131,37;5,9500;Cetip Trader;17:17:03;07/03/2022;#84296014
DEB;ENERGISAMS;ESULA6;24;1065,68653900;25576,48;5,9500;Cetip Trader;17:17:03;07/03/2022;#84296011
DEB;ENERGISAMS;ESULA6;47;1065,68653900;50087,27;5,9500;Cetip Trader;17:17:03;07/03/2022;#84296010
DEB;ENERGISAMS;ESULA6;200;1065,68653900;213137,31;5,9500;Cetip Trader;17:17:03;07/03/2022;#84296013
DEB;ENERGISAMS;ESULA6;47;1065,68653900;50087,27;5,9500;Cetip Trader;17:17:03;07/03/2022;#84296012
DEB;ENERGISAMS;ESULA6;38;1065,68653900;40496,09;5,9500;Cetip Trader;17:17:03;07/03/2022;#84296015
DEB;ENERGISAMS;ESULA6;7;1065,68653900;7459,81;5,9500;Cetip Trader;17:17:02;07/03/2022;#84296009
DEB;ENERGISAMS;ESULA6;23;1065,68653900;24510,79;5,9500;Cetip Trader;17:17:02;07/03/2022;#84296008
DEB;ENERGISAMS;ESULA6;14;1065,68653900;14919,61;5,9500;Cetip Trader;17:17:02;07/03/2022;#84296005
DEB;ENERGISAMS;ESULA6;14;1065,68653900;14919,61;5,9500;Cetip Trader;17:17:02;07/03/2022;#84296004
DEB;ENERGISAMS;ESULA6;25;1065,68653900;26642,16;5,9500;Cetip Trader;17:17:02;07/03/2022;#84296007
DEB;ENERGISAMS;ESULA6;24;1065,68653900;25576,48;5,9500;Cetip Trader;17:17:02;07/03/2022;#84296006
DEB;ENERGISAMS;ESULA6;105;1065,68653900;111897,09;5,9500;Cetip Trader;17:17:01;07/03/2022;#84296001
DEB;ENERGISAMS;ESULA6;46;1065,68653900;49021,58;5,9500;Cetip Trader;17:17:01;07/03/2022;#84296000
DEB;ENERGISAMS;ESULA6;31;1065,68653900;33036,28;5,9500;Cetip Trader;17:17:01;07/03/2022;#84295999
DEB;ENERGISAMS;ESULA6;56;1065,68653900;59678,45;5,9500;Cetip Trader;17:17:01;07/03/2022;#84296003
DEB;ENERGISAMS;ESULA6;5;1065,68653900;5328,43;5,9500;Cetip Trader;17:17:01;07/03/2022;#84296002
DEB;ENERGISAMS;ESULA6;40;1065,68653900;42627,46;5,9500;Cetip Trader;17:17:01;07/03/2022;#84295998
DEB;ENERGISAMS;ESULA6;47;1065,68653900;50087,27;5,9500;Cetip Trader;17:17:00;07/03/2022;#84295993
DEB;ENERGISAMS;ESULA6;20;1065,68653900;21313,73;5,9500;Cetip Trader;17:17:00;07/03/2022;#84295996
DEB;ENERGISAMS;ESULA6;23;1065,68653900;24510,79;5,9500;Cetip Trader;17:17:00;07/03/2022;#84295994
DEB;ENERGISAMS;ESULA6;94;1065,68653900;100174,53;5,9500;Cetip Trader;17:17:00;07/03/2022;#84295997
DEB;ENERGISAMS;ESULA6;47;1065,68653900;50087,27;5,9500;Cetip Trader;17:17:00;07/03/2022;#84295992
DEB;ENERGISAMS;ESULA6;10;1065,68653900;10656,87;5,9500;Cetip Trader;17:17:00;07/03/2022;#84295995
DEB;ENERGISAMS;ESULA6;219;1045,74042200;229017,15;6,2501;Cetip Trader;17:16:59;07/03/2022;#84295988
DEB;ENERGISAMS;ESULA6;59;1045,74042200;61698,68;6,2501;Cetip Trader;17:16:59;07/03/2022;#84295990
DEB;ENERGISAMS;ESULA6;164;1065,68653900;174772,59;5,9500;Cetip Trader;17:16:59;07/03/2022;#84295991
DEB;ENERGISAMS;ESULA6;50;1045,74042200;52287,02;6,2501;Cetip Trader;17:16:59;07/03/2022;#84295989
DEB;ENERGISAMS;ESULA6;24;1045,74042200;25097,77;6,2501;Cetip Trader;17:16:59;07/03/2022;#84295987
DEB;ENERGISAMS;ESULA6;287;1045,74042200;300127,50;6,2501;Cetip Trader;17:16:58;07/03/2022;#84295986
DEB;ENERGISAMS;ESULA6;476;1052,33341400;500910,71;6,1502;Cetip Trader;17:16:58;07/03/2022;#84295984
DEB;ENERGISAMS;ESULA6;152;1045,74042200;158952,54;6,2501;Cetip Trader;17:16:58;07/03/2022;#84295985
DEB;HIDROVIASDOBRASIL;HBSA11;8;1043,28693300;8346,30;6,0499;Cetip Trader;17:16:58;07/03/2022;#84295982
DEB;ENERGISAMS;ESULA6;28;1052,33341400;29465,34;6,1502;Cetip Trader;17:16:58;07/03/2022;#84295983
DEB;HOLDINGARAGUAIA;HARG11;150;1065,58732000;159838,10;6,5801;Cetip Trader;17:16:57;07/03/2022;#84295977
DEB;HIDROVIASDOBRASIL;HBSA11;2;1043,28693300;2086,57;6,0499;Cetip Trader;17:16:57;07/03/2022;#84295981
DEB;HOLDINGARAGUAIA;HARG11;47;1065,58732000;50082,60;6,5801;Cetip Trader;17:16:57;07/03/2022;#84295978
DEB;HIDROVIASDOBRASIL;HBSA11;10;1037,93490800;10379,35;6,1500;Cetip Trader;17:16:57;07/03/2022;#84295979
DEB;HIDROVIASDOBRASIL;HBSA11;3;1043,28693300;3129,86;6,0499;Cetip Trader;17:16:57;07/03/2022;#84295980
DEB;HOLDINGARAGUAIA;HARG11;47;1065,58732000;50082,60;6,5801;Cetip Trader;17:16:56;07/03/2022;#84295976
DEB;HOLDINGARAGUAIA;HARG11;93;1065,58732000;99099,62;6,5801;Cetip Trader;17:16:56;07/03/2022;#84295974
DEB;HOLDINGARAGUAIA;HARG11;30;1065,58732000;31967,62;6,5801;Cetip Trader;17:16:56;07/03/2022;#84295975
DEB;HOLDINGARAGUAIA;HARG11;94;1065,58732000;100165,21;6,5801;Cetip Trader;17:16:55;07/03/2022;#84295972
DEB;HOLDINGARAGUAIA;HARG11;94;1065,58732000;100165,21;6,5801;Cetip Trader;17:16:55;07/03/2022;#84295973
DEB;HOLDINGARAGUAIA;HARG11;96;1065,58732000;102296,38;6,5801;Cetip Trader;17:16:55;07/03/2022;#84295970
DEB;HOLDINGARAGUAIA;HARG11;20;1065,58732000;21311,75;6,5801;Cetip Trader;17:16:55;07/03/2022;#84295971
DEB;HOLDINGARAGUAIA;HARG11;4;1065,58732000;4262,35;6,5801;Cetip Trader;17:16:54;07/03/2022;#84295969
DEB;HOLDINGARAGUAIA;HARG11;9;1065,58732000;9590,29;6,5801;Cetip Trader;17:16:54;07/03/2022;#84295966
DEB;HOLDINGARAGUAIA;HARG11;12;1065,58732000;12787,05;6,5801;Cetip Trader;17:16:54;07/03/2022;#84295967
DEB;HOLDINGARAGUAIA;HARG11;4;1065,58732000;4262,35;6,5801;Cetip Trader;17:16:54;07/03/2022;#84295968
DEB;HOLDINGARAGUAIA;HARG11;10;1065,58732000;10655,87;6,5801;Cetip Trader;17:16:53;07/03/2022;#84295964
DEB;HOLDINGARAGUAIA;HARG11;42;1065,58732000;44754,67;6,5801;Cetip Trader;17:16:53;07/03/2022;#84295965
DEB;HOLDINGARAGUAIA;HARG11;17;1065,58732000;18114,98;6,5801;Cetip Trader;17:16:53;07/03/2022;#84295962
DEB;HOLDINGARAGUAIA;HARG11;10;1065,58732000;10655,87;6,5801;Cetip Trader;17:16:53;07/03/2022;#84295963
DEB;HOLDINGARAGUAIA;HARG11;57;1065,58732000;60738,48;6,5801;Cetip Trader;17:16:52;07/03/2022;#84295959
DEB;HOLDINGARAGUAIA;HARG11;121;1065,58732000;128936,07;6,5801;Cetip Trader;17:16:52;07/03/2022;#84295960
DEB;HOLDINGARAGUAIA;HARG11;25;1065,58732000;26639,68;6,5801;Cetip Trader;17:16:52;07/03/2022;#84295961
DEB;HOLDINGARAGUAIA;HARG11;11;1065,58732000;11721,46;6,5801;Cetip Trader;17:16:52;07/03/2022;#84295958
DEB;HOLDINGARAGUAIA;HARG11;19;1065,58732000;20246,16;6,5801;Cetip Trader;17:16:51;07/03/2022;#84295956
DEB;HOLDINGARAGUAIA;HARG11;47;1065,58732000;50082,60;6,5801;Cetip Trader;17:16:51;07/03/2022;#84295957
DEB;HOLDINGARAGUAIA;HARG11;43;1065,58732000;45820,25;6,5801;Cetip Trader;17:16:51;07/03/2022;#84295955
DEB;HOLDINGARAGUAIA;HARG11;19;1065,58732000;20246,16;6,5801;Cetip Trader;17:16:50;07/03/2022;#84295954
DEB;HOLDINGARAGUAIA;HARG11;93;1065,58732000;99099,62;6,5801;Cetip Trader;17:16:50;07/03/2022;#84295952
DEB;HOLDINGARAGUAIA;HARG11;20;1065,58732000;21311,75;6,5801;Cetip Trader;17:16:50;07/03/2022;#84295953
DEB;HOLDINGARAGUAIA;HARG11;47;1065,58732000;50082,60;6,5801;Cetip Trader;17:16:49;07/03/2022;#84295950
DEB;HOLDINGARAGUAIA;HARG11;38;1065,58732000;40492,32;6,5801;Cetip Trader;17:16:49;07/03/2022;#84295951
DEB;HOLDINGARAGUAIA;HARG11;50;1065,58732000;53279,37;6,5801;Cetip Trader;17:16:49;07/03/2022;#84295948
DEB;HOLDINGARAGUAIA;HARG11;94;1065,58732000;100165,21;6,5801;Cetip Trader;17:16:49;07/03/2022;#84295949
DEB;HOLDINGARAGUAIA;HARG11;37;1065,58732000;39426,73;6,5801;Cetip Trader;17:16:48;07/03/2022;#84295944
DEB;HOLDINGARAGUAIA;HARG11;78;1065,58732000;83115,81;6,5801;Cetip Trader;17:16:48;07/03/2022;#84295946
DEB;HOLDINGARAGUAIA;HARG11;10;1065,58732000;10655,87;6,5801;Cetip Trader;17:16:48;07/03/2022;#84295947
DEB;HOLDINGARAGUAIA;HARG11;27;1065,58732000;28770,86;6,5801;Cetip Trader;17:16:48;07/03/2022;#84295945
DEB;HOLDINGARAGUAIA;HARG11;31;1065,58732000;33033,21;6,5801;Cetip Trader;17:16:47;07/03/2022;#84295943
DEB;HOLDINGARAGUAIA;HARG11;32;1065,58732000;34098,79;6,5801;Cetip Trader;17:16:47;07/03/2022;#84295940
DEB;HOLDINGARAGUAIA;HARG11;40;1065,58732000;42623,49;6,5801;Cetip Trader;17:16:47;07/03/2022;#84295941
DEB;HOLDINGARAGUAIA;HARG11;62;1065,58732000;66066,41;6,5801;Cetip Trader;17:16:47;07/03/2022;#84295939
DEB;HOLDINGARAGUAIA;HARG11;94;1065,58732000;100165,21;6,5801;Cetip Trader;17:16:46;07/03/2022;#84295937
DEB;HOLDINGARAGUAIA;HARG11;171;1065,58732000;182215,43;6,5801;Cetip Trader;17:16:46;07/03/2022;#84295938
DEB;HOLDINGARAGUAIA;HARG11;37;1065,58732000;39426,73;6,5801;Cetip Trader;17:16:46;07/03/2022;#84295936
DEB;HOLDINGARAGUAIA;HARG11;31;1065,58732000;33033,21;6,5801;Cetip Trader;17:16:45;07/03/2022;#84295934
DEB;HOLDINGARAGUAIA;HARG11;31;1065,58732000;33033,21;6,5801;Cetip Trader;17:16:45;07/03/2022;#84295935
DEB;HOLDINGARAGUAIA;HARG11;36;1065,58732000;38361,14;6,5801;Cetip Trader;17:16:45;07/03/2022;#84295933
DEB;HOLDINGARAGUAIA;HARG11;105;1065,58732000;111886,67;6,5801;Cetip Trader;17:16:45;07/03/2022;#84295932
DEB;HOLDINGARAGUAIA;HARG11;98;1046,08893800;102516,72;6,8499;Cetip Trader;17:16:44;07/03/2022;#84295930
DEB;HOLDINGARAGUAIA;HARG11;152;1046,08893800;159005,52;6,8499;Cetip Trader;17:16:44;07/03/2022;#84295931
DEB;HOLDINGARAGUAIA;HARG11;14;1046,08893800;14645,25;6,8499;Cetip Trader;17:16:44;07/03/2022;#84295929
DEB;HOLDINGARAGUAIA;HARG11;48;1046,08893800;50212,27;6,8499;Cetip Trader;17:16:43;07/03/2022;#84295927
DEB;HOLDINGARAGUAIA;HARG11;5;1046,08893800;5230,44;6,8499;Cetip Trader;17:16:43;07/03/2022;#84295925
DEB;HOLDINGARAGUAIA;HARG11;219;1046,08893800;229093,48;6,8499;Cetip Trader;17:16:43;07/03/2022;#84295928
DEB;HOLDINGARAGUAIA;HARG11;24;1059,02839500;25416,68;6,6702;Cetip Trader;17:16:42;07/03/2022;#84295917
CRA;VIRGOSEC;CRA021002Y8;32;1076,77326700;34456,74;,0000;Cetip Trader;17:16:42;07/03/2022;#84295918
CRA;VIRGOSEC;CRA021002Y8;139;1076,77326700;149671,48;,0000;Cetip Trader;17:16:42;07/03/2022;#84295924
DEB;HOLDINGARAGUAIA;HARG11;10;1046,08893800;10460,89;6,8499;Cetip Trader;17:16:42;07/03/2022;#84295922
CRA;VIRGOSEC;CRA021002Y8;6;1076,77326700;6460,64;,0000;Cetip Trader;17:16:42;07/03/2022;#84295923
CRA;VIRGOSEC;CRA021002Y8;2;1076,77326700;2153,55;,0000;Cetip Trader;17:16:42;07/03/2022;#84295920
CRA;VIRGOSEC;CRA021002Y8;65;1076,77326700;69990,26;,0000;Cetip Trader;17:16:42;07/03/2022;#84295921
DEB;HOLDINGARAGUAIA;HARG11;2;1046,08893800;2092,18;6,8499;Cetip Trader;17:16:42;07/03/2022;#84295919
CRA;VIRGOSEC;CRA021002Y8;4;1076,77326700;4307,09;,0000;Cetip Trader;17:16:42;07/03/2022;#84295916
CRA;VIRGOSEC;CRA021002Y8;19;1076,77326700;20458,69;,0000;Cetip Trader;17:16:41;07/03/2022;#84295908
DEB;HOLDINGARAGUAIA;HARG11;19;1059,02839500;20121,54;6,6702;Cetip Trader;17:16:41;07/03/2022;#84295914
CRA;VIRGOSEC;CRA021002Y8;5;1076,77326700;5383,87;,0000;Cetip Trader;17:16:41;07/03/2022;#84295915
CRA;VIRGOSEC;CRA021002Y8;1;1076,77326700;1076,77;,0000;Cetip Trader;17:16:41;07/03/2022;#84295912
CRA;VIRGOSEC;CRA021002Y8;5;1076,77326700;5383,87;,0000;Cetip Trader;17:16:41;07/03/2022;#84295913
CRA;VIRGOSEC;CRA021002Y8;5;1076,77326700;5383,87;,0000;Cetip Trader;17:16:41;07/03/2022;#84295910
DEB;HOLDINGARAGUAIA;HARG11;15;1059,02839500;15885,43;6,6702;Cetip Trader;17:16:41;07/03/2022;#84295911
DEB;JALLESMACHADO;JALL21;2;1012,56081600;2025,12;5,9700;Cetip Trader;17:16:41;07/03/2022;#84295909
DEB;HOLDINGARAGUAIA;HARG11;28;1059,02839500;29652,80;6,6702;Cetip Trader;17:16:41;07/03/2022;#84295906
DEB;JALLESMACHADO;JALL21;5;1012,56081600;5062,80;5,9700;Cetip Trader;17:16:41;07/03/2022;#84295907
CRA;VIRGOSEC;CRA021002Y8;48;1076,77326700;51685,12;,0000;Cetip Trader;17:16:41;07/03/2022;#84295905
DEB;JALLESMACHADO;JALL21;3;1012,56081600;3037,68;5,9700;Cetip Trader;17:16:40;07/03/2022;#84295893
DEB;JALLESMACHADO;JALL21;5;1012,56081600;5062,80;5,9700;Cetip Trader;17:16:40;07/03/2022;#84295891
DEB;JALLESMACHADO;JALL21;1;1012,56081600;1012,56;5,9700;Cetip Trader;17:16:40;07/03/2022;#84295901
CRA;VIRGOSEC;CRA021002Y8;70;1076,77326700;75374,13;,0000;Cetip Trader;17:16:40;07/03/2022;#84295898
DEB;JALLESMACHADO;JALL21;5;1012,56081600;5062,80;5,9700;Cetip Trader;17:16:40;07/03/2022;#84295899
DEB;JALLESMACHADO;JALL21;10;1012,56081600;10125,61;5,9700;Cetip Trader;17:16:40;07/03/2022;#84295896
DEB;HOLDINGARAGUAIA;HARG11;66;1059,02839500;69895,87;6,6702;Cetip Trader;17:16:40;07/03/2022;#84295897
DEB;JALLESMACHADO;JALL21;198;1012,56081600;200487,04;5,9700;Cetip Trader;17:16:40;07/03/2022;#84295904
DEB;VAMOS;VAMO34;28;1055,72873800;29560,40;7,6499;Cetip Trader;17:16:40;07/03/2022;#84295894
CRA;VIRGOSEC;CRA021002Y8;19;1076,77326700;20458,69;,0000;Cetip Trader;17:16:40;07/03/2022;#84295895
CRA;VIRGOSEC;CRA021002Y8;28;1076,77326700;30149,65;,0000;Cetip Trader;17:16:40;07/03/2022;#84295892
DEB;HOLDINGARAGUAIA;HARG11;15;1059,02839500;15885,43;6,6702;Cetip Trader;17:16:40;07/03/2022;#84295890
CRA;VIRGOSEC;CRA021002Y8;5;1076,77326700;5383,87;,0000;Cetip Trader;17:16:40;07/03/2022;#84295888
DEB;VAMOS;VAMO34;8;1055,72873800;8445,83;7,6499;Cetip Trader;17:16:40;07/03/2022;#84295889
DEB;HOLDINGARAGUAIA;HARG11;287;1059,02839500;303941,15;6,6702;Cetip Trader;17:16:40;07/03/2022;#84295902
CRA;VIRGOSEC;CRA021002Y8;4;1076,77326700;4307,09;,0000;Cetip Trader;17:16:40;07/03/2022;#84295903
CRA;VIRGOSEC;CRA021002Y8;18;1076,77326700;19381,92;,0000;Cetip Trader;17:16:40;07/03/2022;#84295900
DEB;VAMOS;VAMO34;28;1055,72873800;29560,40;7,6499;Cetip Trader;17:16:39;07/03/2022;#84295883
DEB;VAMOS;VAMO34;10;1055,72873800;10557,29;7,6499;Cetip Trader;17:16:39;07/03/2022;#84295872
CRA;VIRGOSEC;CRA021002Y8;47;1076,77326700;50608,34;,0000;Cetip Trader;17:16:39;07/03/2022;#84295870
DEB;JALLESMACHADO;JALL21;1;1012,56081600;1012,56;5,9700;Cetip Trader;17:16:39;07/03/2022;#84295871
DEB;VAMOS;VAMO34;49;1055,72873800;51730,71;7,6499;Cetip Trader;17:16:39;07/03/2022;#84295869
DEB;VAMOS;VAMO34;15;1055,72873800;15835,93;7,6499;Cetip Trader;17:16:39;07/03/2022;#84295878
DEB;JALLESMACHADO;JALL21;2;1012,56081600;2025,12;5,9700;Cetip Trader;17:16:39;07/03/2022;#84295879
DEB;VAMOS;VAMO34;45;1055,72873800;47507,79;7,6499;Cetip Trader;17:16:39;07/03/2022;#84295876
CRA;VIRGOSEC;CRA021002Y8;5;1076,77326700;5383,87;,0000;Cetip Trader;17:16:39;07/03/2022;#84295877
CRA;VIRGOSEC;CRA021002Y8;70;1076,77326700;75374,13;,0000;Cetip Trader;17:16:39;07/03/2022;#84295874
DEB;JALLESMACHADO;JALL21;22;1012,56081600;22276,34;5,9700;Cetip Trader;17:16:39;07/03/2022;#84295875
DEB;HOLDINGARAGUAIA;HARG11;50;1052,52915300;52626,46;6,7600;Cetip Trader;17:16:39;07/03/2022;#84295873
DEB;VAMOS;VAMO34;48;1055,72873800;50674,98;7,6499;Cetip Trader;17:16:39;07/03/2022;#84295886
DEB;JALLESMACHADO;JALL21;10;1012,56081600;10125,61;5,9700;Cetip Trader;17:16:39;07/03/2022;#84295887
DEB;HOLDINGARAGUAIA;HARG11;47;1065,58732000;50082,60;6,5801;Cetip Trader;17:16:39;07/03/2022;#84295884
CRA;VIRGOSEC;CRA021002Y8;4;1076,77326700;4307,09;,0000;Cetip Trader;17:16:39;07/03/2022;#84295885
DEB;JALLESMACHADO;JALL21;5;1012,56081600;5062,80;5,9700;Cetip Trader;17:16:39;07/03/2022;#84295882
DEB;HOLDINGARAGUAIA;HARG11;4;1052,52915300;4210,12;6,7600;Cetip Trader;17:16:39;07/03/2022;#84295880
CRA;VIRGOSEC;CRA021002Y8;1;1076,77326700;1076,77;,0000;Cetip Trader;17:16:39;07/03/2022;#84295881
DEB;VAMOS;VAMO34;7;1055,72873800;7390,10;7,6499;Cetip Trader;17:16:38;07/03/2022;#84295854
DEB;VAMOS;VAMO34;15;1055,72873800;15835,93;7,6499;Cetip Trader;17:16:38;07/03/2022;#84295866
DEB;JALLESMACHADO;JALL21;3;1012,56081600;3037,68;5,9700;Cetip Trader;17:16:38;07/03/2022;#84295855
CRA;VIRGOSEC;CRA021002Y8;11;1076,77326700;11844,51;,0000;Cetip Trader;17:16:38;07/03/2022;#84295852
