Data/Hora da ultima atualizacao: 02/03/2022 20:29:13
Instrumento Financeiro;Emissor;Codigo IF;Quantidade Negociada;Preco Negocio;Volume Financeiro R$;Taxa Negocio;Origem Negocio;Horario Negocio;Data Negocio;Cod. Identificador do Negocio
DEB;RUMO;RUMOB6;52;912,27026000;47438,05;6,3800;Cetip Trader;17:57:39;02/03/2022;#84067620
DEB;RUMO;RUMOB5;1;903,81934300;903,82;6,2801;Cetip Trader;17:57:39;02/03/2022;#84067618
DEB;NEOENERGIA;NEOE26;105;1102,34427200;115746,15;6,2800;Cetip Trader;17:57:38;02/03/2022;#84067610
DEB;PETROBRAS;PETR26;2;1112,59655300;2225,19;5,7600;Cetip Trader;17:57:38;02/03/2022;#84067611
DEB;AUTOLITORALSUL;PLSB1A;53;997,58202500;52871,85;6,7001;Cetip Trader;17:57:38;02/03/2022;#84067614
DEB;PETROBRAS;PETR27;4;994,60341900;3978,41;5,9601;Cetip Trader;17:57:38;02/03/2022;#84067612
DEB;AUTOLITORALSUL;PLSB1A;105;997,02490100;104687,61;6,7100;Cetip Trader;17:57:38;02/03/2022;#84067615
DEB;PETROBRAS;PETR27;1;994,60341900;994,60;5,9601;Cetip Trader;17:57:38;02/03/2022;#84067613
DEB;METRORIO;MTRJ19;22;1120,26228400;24645,77;8,3399;Cetip Trader;17:57:37;02/03/2022;#84067606
DEB;LOCAMERICA;LCAMD1;110;1001,98034600;110217,84;7,7199;Cetip Trader;17:57:37;02/03/2022;#84067603
DEB;XINGUPART;NASX13;8;1287,21090700;10297,69;5,7400;Cetip Trader;17:57:37;02/03/2022;#84067609
DEB;METRORIO;MTRJ19;27;1119,71612900;30232,34;8,3500;Cetip Trader;17:57:37;02/03/2022;#84067607
DEB;LIGHT;LIGHA3;80;1325,51415000;106041,13;4,5600;Cetip Trader;17:57:37;02/03/2022;#84067604
DEB;LOCALIZARENTACAR;LORTA7;100;978,44597300;97844,60;7,6101;Cetip Trader;17:57:37;02/03/2022;#84067605
DEB;MOVIDALOC;MVLV16;10;1090,35239800;10903,52;8,1900;Cetip Trader;17:57:37;02/03/2022;#84067608
DEB;LOCAMERICA;LCAMD1;64;1002,57615700;64164,87;7,7101;Cetip Trader;17:57:37;02/03/2022;#84067602
DEB;COPASA;CSMGA2;22;1245,79576000;27407,51;5,9600;Cetip Trader;17:57:36;02/03/2022;#84067597
DEB;CONCECOVIAS;ECOV22;63;1728,92036800;108921,98;5,2700;Cetip Trader;17:57:36;02/03/2022;#84067598
DEB;EQUA8SPE;EQTR21;9;1055,26955400;9497,43;6,4900;Cetip Trader;17:57:36;02/03/2022;#84067599
DEB;JALLESMACHADO;JALL21;6;972,89802600;5837,39;6,5501;Cetip Trader;17:57:36;02/03/2022;#84067600
DEB;JANAUBAENERGIA;JTEE11;25;1052,51637300;26312,91;6,1802;Cetip Trader;17:57:36;02/03/2022;#84067601
CRA;VERTSEC;CRA0210013B;104;982,64292200;102194,86;,0000;Cetip Trader;17:57:35;02/03/2022;#84067593
DEB;VIAVAREJO;VVAR25;60;1031,52300200;61891,38;1,8999;Cetip Trader;17:57:35;02/03/2022;#84067592
CRI;RBSECURITIZACAO;21K0001807;60;991,50931400;59490,56;,0000;Cetip Trader;17:57:35;02/03/2022;#84067595
DEB;ROTABANDEIRAS;CBAN12;87;1156,32100700;100599,93;6,8200;Cetip Trader;17:57:35;02/03/2022;#84067594
CRA;TRUESEC;CRA019005Q0;23;898,23409000;20659,38;,0000;Cetip Trader;17:57:35;02/03/2022;#84067589
CRA;VIRGOSEC;CRA02100341;3;989,39926000;2968,20;,0000;Cetip Trader;17:57:35;02/03/2022;#84067588
CRA;VERTSEC;CRA0210013B;6;983,31969800;5899,92;,0000;Cetip Trader;17:57:35;02/03/2022;#84067591
DEB;AEGEA;AEGP19;45;1023,23373700;46045,52;2,2999;Cetip Trader;17:57:35;02/03/2022;#84067590
CRI;VIRGOSEC;21J0001208;98;1045,12696200;102422,44;,0000;Cetip Trader;17:57:35;02/03/2022;#84067585
CRA;VIRGOSEC;CRA021002YH;1665;1035,27444200;1723731,95;,0000;Cetip Trader;17:57:35;02/03/2022;#84067584
CRA;TRUESEC;CRA020001P8;25;1159,98382700;28999,60;,0000;Cetip Trader;17:57:35;02/03/2022;#84067587
CRA;VIRGOSEC;CRA0210039L;12;992,47458400;11909,70;,0000;Cetip Trader;17:57:35;02/03/2022;#84067586
DEB;VIAVAREJO;VVAR25;57;1032,46375500;58850,43;1,6001;Cetip Trader;17:57:35;02/03/2022;#84067582
DEB;ROTABANDEIRAS;CBAN12;3;1139,37154300;3418,11;7,0399;Cetip Trader;17:57:35;02/03/2022;#84067596
DEB;UTEGNAI;UNEG11;372;1041,08957300;387285,32;6,5499;Cetip Trader;17:57:35;02/03/2022;#84067581
CRA;ECOAGROSEC;CRA0220012X;300;993,36760000;298010,28;,0000;Cetip Trader;17:57:35;02/03/2022;#84067583
DEB;UTEGNAI;UNEG11;28;1042,90641100;29201,38;6,5301;Cetip Trader;17:57:34;02/03/2022;#84067580
DEB;UHESIMAO;UHSM12;20;1023,58097400;20471,62;6,2302;Cetip Trader;17:57:34;02/03/2022;#84067577
DEB;UHESIMAO;UHSM12;65;1017,47750300;66136,04;6,3000;Cetip Trader;17:57:34;02/03/2022;#84067579
DEB;UHESIMAO;UHSM12;9;1022,70597600;9204,35;6,2399;Cetip Trader;17:57:34;02/03/2022;#84067578
DEB;SABESP;SBSPE9;26;1006,52177400;26169,57;5,5801;Cetip Trader;17:57:33;02/03/2022;#84067568
DEB;TCPTERMINAL;TCPA31;141;958,25378500;135113,78;4,0500;Cetip Trader;17:57:33;02/03/2022;#84067574
DEB;SABESP;SBSPE9;50;987,70265900;49385,13;5,8600;Cetip Trader;17:57:33;02/03/2022;#84067570
DEB;SABESP;SBSPE9;192;999,74827400;191951,67;5,6801;Cetip Trader;17:57:33;02/03/2022;#84067569
DEB;TRANSALIANCA;TAES15;5;1330,63586100;6653,18;4,1001;Cetip Trader;17:57:33;02/03/2022;#84067571
DEB;UHESIMAO;UHSM12;425;1035,05014900;439896,31;6,1000;Cetip Trader;17:57:33;02/03/2022;#84067576
DEB;SABESP;SBSPE9;18;981,74971300;17671,49;5,9500;Cetip Trader;17:57:33;02/03/2022;#84067573
DEB;TCPTERMINAL;TCPA31;189;959,99013200;181438,13;3,7500;Cetip Trader;17:57:33;02/03/2022;#84067572
DEB;UHESIMAO;UHSM12;72;1046,69633000;75362,14;5,9702;Cetip Trader;17:57:33;02/03/2022;#84067575
DEB;PETROBRAS;PETR26;15;1164,12990300;17461,95;4,9600;Cetip Trader;17:57:32;02/03/2022;#84067562
DEB;XINGUPART;NASX13;79;1298,38090000;102572,09;5,2500;Cetip Trader;17:57:32;02/03/2022;#84067560
DEB;PETROBRAS;PETR17;15;1100,85858900;16512,88;5,0000;Cetip Trader;17:57:32;02/03/2022;#84067559
DEB;PETROBRAS;PETR17;50;1087,33900500;54366,95;5,2000;Cetip Trader;17:57:32;02/03/2022;#84067561
DEB;AUTOLITORALSUL;PLSB1A;56;1042,37672200;58373,10;5,9199;Cetip Trader;17:57:32;02/03/2022;#84067565
DEB;PETROBRAS;PETR26;263;1138,63993100;299462,30;5,3500;Cetip Trader;17:57:32;02/03/2022;#84067566
DEB;AUTOLITORALSUL;PLSB1A;350;1037,65807900;363180,33;6,0000;Cetip Trader;17:57:32;02/03/2022;#84067567
DEB;PETROBRAS;PETR26;1314;1141,86831800;1500414,97;5,3000;Cetip Trader;17:57:32;02/03/2022;#84067564
DEB;PETROBRAS;PETR26;215;1158,18433600;249009,63;5,0500;Cetip Trader;17:57:32;02/03/2022;#84067563
DEB;LIGHT;LIGHA7;10;1041,60603500;10416,06;,8000;Cetip Trader;17:57:31;02/03/2022;#84067550
DEB;LOCALIZARENTACAR;LORTA7;409;1023,61960000;418660,42;6,8802;Cetip Trader;17:57:31;02/03/2022;#84067551
DEB;MOVIDAPART;MOVI37;549;1087,54624600;597062,89;7,6001;Cetip Trader;17:57:31;02/03/2022;#84067555
DEB;LIGHT;LIGHA7;293;1040,36453400;304826,81;1,0000;Cetip Trader;17:57:31;02/03/2022;#84067552
DEB;TAUBATE;LTTE15;1;1136,47555800;1136,48;,0000;Cetip Trader;17:57:31;02/03/2022;#84067553
DEB;MOVIDAPART;MOVI37;70;1068,89262300;74822,48;7,9001;Cetip Trader;17:57:31;02/03/2022;#84067558
DEB;MOVIDAPART;MOVI37;46;1078,16318500;49595,51;7,7501;Cetip Trader;17:57:31;02/03/2022;#84067556
DEB;XINGUPART;NASX13;192;1302,98551200;250173,22;5,0500;Cetip Trader;17:57:31;02/03/2022;#84067557
DEB;LOCALIZARENTACAR;LORTA7;64;1019,16896200;65226,81;6,9501;Cetip Trader;17:57:31;02/03/2022;#84067554
DEB;JALLESMACHADO;JALL21;1;1016,25505300;1016,26;5,8800;Cetip Trader;17:57:30;02/03/2022;#84067543
DEB;LOCAMERICA;LCAMD1;33;1046,14560300;34522,80;7,0000;Cetip Trader;17:57:30;02/03/2022;#84067546
DEB;LOCAMERICA;LCAMD1;15;1027,42711200;15411,41;7,2999;Cetip Trader;17:57:30;02/03/2022;#84067547
DEB;JALLESMACHADO;JALL21;40;998,48354400;39939,34;6,1500;Cetip Trader;17:57:30;02/03/2022;#84067544
DEB;LOCAMERICA;LCAMD1;141;1051,21546100;148221,38;6,9199;Cetip Trader;17:57:30;02/03/2022;#84067545
DEB;LIGHT;LIGHA5;194;1301,66562300;252523,13;5,1500;Cetip Trader;17:57:30;02/03/2022;#84067548
DEB;LIGHT;LIGHA7;44;1042,22828400;45858,04;,7001;Cetip Trader;17:57:30;02/03/2022;#84067549
DEB;HIDROVIASDOBRASIL;HBSA11;24;1043,62259300;25046,94;6,0000;Cetip Trader;17:57:29;02/03/2022;#84067540
DEB;JALLESMACHADO;JALL21;62;1022,27093900;63380,80;5,7901;Cetip Trader;17:57:29;02/03/2022;#84067541
DEB;HOLDINGARAGUAIA;HARG11;54;1054,39432700;56937,29;6,7000;Cetip Trader;17:57:29;02/03/2022;#84067538
DEB;HOLDINGARAGUAIA;HARG11;9;1051,50927900;9463,58;6,7399;Cetip Trader;17:57:29;02/03/2022;#84067539
DEB;JALLESMACHADO;JALL21;212;1016,92119100;215587,29;5,8700;Cetip Trader;17:57:29;02/03/2022;#84067542
DEB;ENERGISASA;ENGIA1;10;1206,92130600;12069,21;5,3501;Cetip Trader;17:57:28;02/03/2022;#84067530
DEB;ENERGISAMS;ESULA6;205;1070,05227100;219360,72;5,8500;Cetip Trader;17:57:28;02/03/2022;#84067531
DEB;COMGAS;GASP15;32;1359,11826000;43491,78;3,7500;Cetip Trader;17:57:28;02/03/2022;#84067534
DEB;ENERGISAMS;ESULA6;10;1049,28601400;10492,86;6,1601;Cetip Trader;17:57:28;02/03/2022;#84067535
DEB;ENERGISASA;ENGIA1;41;1202,70877500;49311,06;5,4500;Cetip Trader;17:57:28;02/03/2022;#84067532
DEB;ENERGISAMS;ESULA6;39;1049,94747800;40947,95;6,1502;Cetip Trader;17:57:28;02/03/2022;#84067533
DEB;HOLDINGARAGUAIA;HARG11;8;1084,65371000;8677,23;6,2901;Cetip Trader;17:57:28;02/03/2022;#84067536
DEB;HOLDINGARAGUAIA;HARG11;1008;1074,17854100;1082771,97;6,4300;Cetip Trader;17:57:28;02/03/2022;#84067537
DEB;CIAPAULISTA;CTEE29;10;1036,95323800;10369,53;6,1499;Cetip Trader;17:57:27;02/03/2022;#84067526
DEB;CONCECOVIAS;ECOV22;42;1741,56159600;73145,59;4,5500;Cetip Trader;17:57:27;02/03/2022;#84067527
DEB;CIAPAULISTA;CTEE29;237;1055,55725900;250167,07;5,9199;Cetip Trader;17:57:27;02/03/2022;#84067525
DEB;ENERGISASA;ENGIA1;82;1215,40648900;99663,33;5,1500;Cetip Trader;17:57:27;02/03/2022;#84067528
DEB;CONCECOVIAS;ECOV22;209;1736,26619500;362879,63;4,8500;Cetip Trader;17:57:27;02/03/2022;#84067529
DEB;COPELGERACAO;CPGT27;300;1010,52917400;303158,75;6,2499;Cetip Trader;17:57:26;02/03/2022;#84067522
DEB;COPELGERACAO;CPGT27;30;1023,50268600;30705,08;6,0501;Cetip Trader;17:57:26;02/03/2022;#84067521
DEB;CIAPAULISTA;CTEE15;24;1297,36410900;31136,74;4,5501;Cetip Trader;17:57:26;02/03/2022;#84067523
DEB;COPELGERACAO;CPGT27;105;1030,07199000;108157,56;5,9501;Cetip Trader;17:57:26;02/03/2022;#84067520
DEB;COPELGERACAO;CPGT27;99;1010,52917400;100042,39;6,2499;Cetip Trader;17:57:26;02/03/2022;#84067524
CRI;RBSECURITIZACAO;21K0001807;289;1046,23179200;302360,99;,0000;Cetip Trader;17:57:25;02/03/2022;#84067499
CRA;ECOAGROSEC;CRA021002ST;179;1054,11235100;188686,11;,0000;Cetip Trader;17:57:25;02/03/2022;#84067502
CRI;VIRGOSEC;21K0001812;30;1005,80876700;30174,26;,0000;Cetip Trader;17:57:25;02/03/2022;#84067507
DEB;AEGEA;AEGP19;242;1045,18079200;252933,75;1,7500;Cetip Trader;17:57:25;02/03/2022;#84067513
CRA;ECOAGROSEC;CRA021002NA;38;1056,11487200;40132,37;,0000;Cetip Trader;17:57:25;02/03/2022;#84067503
CRI;VIRGOSEC;21I0278118;24;1043,43413000;25042,42;,0000;Cetip Trader;17:57:25;02/03/2022;#84067500
DEB;LIGHT;LSVE29;111;8379,43108900;930116,85;7,3915;Cetip Trader;17:57:25;02/03/2022;#84067501
CRI;TRUESEC;21D0694886;4;1080,50158100;4322,01;,0000;Cetip Trader;17:57:25;02/03/2022;#84067506
CRI;RBSECURITIZACAO;19D0618118;5;1006,68642100;5033,43;,0000;Cetip Trader;17:57:25;02/03/2022;#84067504
DEB;AEGEA;AEGP19;4;1051,29657100;4205,19;1,5999;Cetip Trader;17:57:25;02/03/2022;#84067505
DEB;LIGHT;LSVE29;1;8374,21234200;8374,21;7,4905;Cetip Trader;17:57:25;02/03/2022;#84067510
CRI;RBSECURITIZACAO;19D0618118;499;1009,36950200;503675,38;,0000;Cetip Trader;17:57:25;02/03/2022;#84067511
CRA;ECOAGROSEC;CRA021000XD;14;1062,64667600;14877,05;,0000;Cetip Trader;17:57:25;02/03/2022;#84067508
CRI;RBSECURITIZACAO;21K0001807;14;1024,21675000;14339,03;,0000;Cetip Trader;17:57:25;02/03/2022;#84067509
CRA;ECOAGROSEC;CRA021000XD;2;1060,14037400;2120,28;,0000;Cetip Trader;17:57:25;02/03/2022;#84067514
DEB;LIGHT;LSVE29;2;8369,00342900;16738,01;7,5898;Cetip Trader;17:57:25;02/03/2022;#84067515
CRA;ECOAGROSEC;CRA021002NA;501;1053,12820900;527617,23;,0000;Cetip Trader;17:57:25;02/03/2022;#84067512
DEB;ROTABANDEIRAS;CBAN12;44;1220,07261400;53683,20;6,0300;Cetip Trader;17:57:25;02/03/2022;#84067518
DEB;COPELGERACAO;CPGT15;155;1056,96255600;163829,20;4,8500;Cetip Trader;17:57:25;02/03/2022;#84067519
DEB;AEGEA;AEGP19;3;1039,12474400;3117,37;1,8998;Cetip Trader;17:57:25;02/03/2022;#84067516
DEB;LIGHT;LSVE29;39;8363,80433900;326188,37;7,6891;Cetip Trader;17:57:25;02/03/2022;#84067517
CRA;VIRGOSEC;CRA021003KQ;80;1068,08908300;85447,13;,0000;Cetip Trader;17:57:24;02/03/2022;#84067477
CRA;VIRGOSEC;CRA021002NB;49;1023,32408800;50142,88;,0000;Cetip Trader;17:57:24;02/03/2022;#84067482
CRA;VIRGOSEC;CRA021002Y8;56;1080,64656600;60516,21;,0000;Cetip Trader;17:57:24;02/03/2022;#84067480
CRA;ECOAGROSEC;CRA021003F5;396;1062,08073900;420583,97;,0000;Cetip Trader;17:57:24;02/03/2022;#84067481
CRA;TRUESEC;CRA019005Q0;72;906,82605300;65291,48;,0000;Cetip Trader;17:57:24;02/03/2022;#84067486
CRI;VIRGOSEC;21K0001812;47;1024,53267500;48153,04;,0000;Cetip Trader;17:57:24;02/03/2022;#84067487
CRA;TRUESEC;CRA020001P8;150;1208,10267700;181215,40;,0000;Cetip Trader;17:57:24;02/03/2022;#84067485
DEB;LIGHT;LSVE29;1;8373,71759900;8373,72;7,5000;Cetip Trader;17:57:24;02/03/2022;#84067490
CRA;ECOAGROSEC;CRA0220012X;4;1024,03252500;4096,13;,0000;Cetip Trader;17:57:24;02/03/2022;#84067491
CRI;RBSECURITIZACAO;21K0001807;147;1055,59657200;155172,70;,0000;Cetip Trader;17:57:24;02/03/2022;#84067488
CRA;TRUESEC;CRA020001P8;16;1187,74078700;19003,85;,0000;Cetip Trader;17:57:24;02/03/2022;#84067494
CRI;TRUESEC;21D0694886;140;1085,03025200;151904,24;,0000;Cetip Trader;17:57:24;02/03/2022;#84067495
CRA;ECOAGROSEC;CRA021002NA;32;1059,11503000;33891,68;,0000;Cetip Trader;17:57:24;02/03/2022;#84067492
CRA;TRUESEC;CRA019005Q0;13;903,58196000;11746,57;,0000;Cetip Trader;17:57:24;02/03/2022;#84067493
CRA;VIRGOSEC;CRA021002Y8;232;1077,44329400;249966,84;,0000;Cetip Trader;17:57:24;02/03/2022;#84067498
CRA;ECOAGROSEC;CRA021003F5;332;1050,27872700;348692,54;,0000;Cetip Trader;17:57:24;02/03/2022;#84067496
CRI;VIRGOSEC;21K0001812;98;1018,24103300;99787,62;,0000;Cetip Trader;17:57:24;02/03/2022;#84067497
CRA;ECOAGROSEC;CRA0220012X;35;1029,17748300;36021,21;,0000;Cetip Trader;17:57:24;02/03/2022;#84067479
CRI;TRUESEC;21D0694886;1;1093,70548700;1093,71;,0000;Cetip Trader;17:57:24;02/03/2022;#84067476
CRA;ECOAGROSEC;CRA021002ST;234;1062,59391400;248646,98;,0000;Cetip Trader;17:57:24;02/03/2022;#84067483
CRI;VIRGOSEC;21I0278118;16;1051,98037900;16831,69;,0000;Cetip Trader;17:57:24;02/03/2022;#84067489
CRA;ECOAGROSEC;CRA021002NA;244;1062,36115000;259216,12;,0000;Cetip Trader;17:57:24;02/03/2022;#84067484
CRA;VIRGOSEC;CRA0210039L;582;1044,45675900;607873,83;,0000;Cetip Trader;17:57:24;02/03/2022;#84067478
CRI;HABITASECSA;19A0625067;5;1007,68077500;5038,40;,0000;Cetip Trader;17:56:53;02/03/2022;#84067470
CRI;HABITASECSA;19A0625067;20;1007,68077500;20153,62;,0000;Cetip Trader;17:56:53;02/03/2022;#84067471
CRI;HABITASECSA;19A0625067;99;1007,68077500;99760,40;,0000;Cetip Trader;17:56:53;02/03/2022;#84067469
CRA;RBSECURITIZACAO;CRA0160000P;30;1022,13360200;30664,01;,0000;Cetip Trader;17:56:53;02/03/2022;#84067474
CRI;HABITASECSA;19A0625067;10;1007,68077500;10076,81;,0000;Cetip Trader;17:56:53;02/03/2022;#84067472
CRI;HABITASECSA;19A0625067;29;1008,01968700;29232,57;,0000;Cetip Trader;17:56:53;02/03/2022;#84067473
CRI;HABITASECSA;19A0625067;59;1007,68077500;59453,17;,0000;Cetip Trader;17:56:52;02/03/2022;#84067463
CRI;HABITASECSA;19A0625067;10;1007,68077500;10076,81;,0000;Cetip Trader;17:56:52;02/03/2022;#84067466
CRI;HABITASECSA;19A0625067;20;1007,68077500;20153,62;,0000;Cetip Trader;17:56:52;02/03/2022;#84067467
CRI;HABITASECSA;19A0625067;241;1007,68077500;242851,07;,0000;Cetip Trader;17:56:52;02/03/2022;#84067464
CRI;HABITASECSA;19A0625067;50;1007,68077500;50384,04;,0000;Cetip Trader;17:56:52;02/03/2022;#84067465
CRI;HABITASECSA;19A0625067;10;1007,68077500;10076,81;,0000;Cetip Trader;17:56:52;02/03/2022;#84067468
CRI;HABITASECSA;19A0625067;10;1007,68077500;10076,81;,0000;Cetip Trader;17:56:51;02/03/2022;#84067459
CRI;HABITASECSA;19A0625067;28;1007,68077500;28215,06;,0000;Cetip Trader;17:56:51;02/03/2022;#84067458
CRI;HABITASECSA;19A0625067;10;1007,68077500;10076,81;,0000;Cetip Trader;17:56:51;02/03/2022;#84067457
CRI;HABITASECSA;19A0625067;5;1007,68077500;5038,40;,0000;Cetip Trader;17:56:51;02/03/2022;#84067462
CRI;HABITASECSA;19A0625067;5;1007,68077500;5038,40;,0000;Cetip Trader;17:56:51;02/03/2022;#84067460
CRI;HABITASECSA;19A0625067;1;1007,68077500;1007,68;,0000;Cetip Trader;17:56:51;02/03/2022;#84067461
CRI;HABITASECSA;19A0625067;99;1007,68077500;99760,40;,0000;Cetip Trader;17:56:50;02/03/2022;#84067454
CRI;HABITASECSA;19A0625067;1;1007,68077500;1007,68;,0000;Cetip Trader;17:56:50;02/03/2022;#84067455
CRI;HABITASECSA;19A0625067;5;1010,14832300;5050,74;,0000;Cetip Trader;17:56:50;02/03/2022;#84067452
CRI;HABITASECSA;19A0625067;29;1007,68077500;29222,74;,0000;Cetip Trader;17:56:50;02/03/2022;#84067453
CRI;HABITASECSA;19A0625067;19;1007,68077500;19145,93;,0000;Cetip Trader;17:56:50;02/03/2022;#84067456
CRI;HABITASECSA;19A0625067;1;1010,14832300;1010,15;,0000;Cetip Trader;17:56:49;02/03/2022;#84067446
CRI;HABITASECSA;19A0625067;47;1010,14832300;47476,97;,0000;Cetip Trader;17:56:49;02/03/2022;#84067445
CRI;HABITASECSA;19A0625067;4;1010,14832300;4040,59;,0000;Cetip Trader;17:56:49;02/03/2022;#84067450
CRI;HABITASECSA;19A0625067;59;1010,14832300;59598,75;,0000;Cetip Trader;17:56:49;02/03/2022;#84067451
CRI;HABITASECSA;19A0625067;6;1010,14832300;6060,89;,0000;Cetip Trader;17:56:49;02/03/2022;#84067449
CRI;HABITASECSA;19A0625067;148;1010,14832300;149501,95;,0000;Cetip Trader;17:56:48;02/03/2022;#84067433
CRI;HABITASECSA;19A0625067;2;1010,14832300;2020,30;,0000;Cetip Trader;17:56:48;02/03/2022;#84067434
CRI;HABITASECSA;19A0625067;9;1010,14832300;9091,33;,0000;Cetip Trader;17:56:48;02/03/2022;#84067435
CRI;HABITASECSA;19A0625067;3;1010,14832300;3030,44;,0000;Cetip Trader;17:56:48;02/03/2022;#84067438
CRI;HABITASECSA;19A0625067;26;1010,14832300;26263,86;,0000;Cetip Trader;17:56:48;02/03/2022;#84067436
CRI;HABITASECSA;19A0625067;50;1010,14832300;50507,42;,0000;Cetip Trader;17:56:48;02/03/2022;#84067437
CRI;HABITASECSA;19A0625067;20;1010,14832300;20202,97;,0000;Cetip Trader;17:56:47;02/03/2022;#84067431
CRI;HABITASECSA;19A0625067;144;1010,14832300;145461,36;,0000;Cetip Trader;17:56:47;02/03/2022;#84067432
CRI;HABITASECSA;19A0625067;7;1010,14832300;7071,04;,0000;Cetip Trader;17:56:47;02/03/2022;#84067430
CRI;HABITASECSA;19A0625067;117;1010,14832300;118187,35;,0000;Cetip Trader;17:56:47;02/03/2022;#84067428
CRI;HABITASECSA;19A0625067;50;1010,14832300;50507,42;,0000;Cetip Trader;17:56:47;02/03/2022;#84067429
CRI;HABITASECSA;19A0625067;4;1010,14832300;4040,59;,0000;Cetip Trader;17:56:46;02/03/2022;#84067424
CRI;HABITASECSA;19A0625067;1;1010,14832300;1010,15;,0000;Cetip Trader;17:56:46;02/03/2022;#84067422
CRI;HABITASECSA;19A0625067;1;1010,14832300;1010,15;,0000;Cetip Trader;17:56:46;02/03/2022;#84067423
CRI;HABITASECSA;19A0625067;12;1010,14832300;12121,78;,0000;Cetip Trader;17:56:46;02/03/2022;#84067426
CRI;HABITASECSA;19A0625067;63;1010,14832300;63639,34;,0000;Cetip Trader;17:56:46;02/03/2022;#84067427
CRI;HABITASECSA;19A0625067;4;1010,14832300;4040,59;,0000;Cetip Trader;17:56:46;02/03/2022;#84067425
CRI;HABITASECSA;19A0625067;19;1010,14832300;19192,82;,0000;Cetip Trader;17:56:45;02/03/2022;#84067418
CRI;HABITASECSA;19A0625067;19;1010,14832300;19192,82;,0000;Cetip Trader;17:56:45;02/03/2022;#84067419
DEB;LIGHT;LSVE29;1;8379,43108900;8379,43;7,3915;Cetip Trader;17:56:45;02/03/2022;#84067416
CRI;HABITASECSA;19A0625067;74;1010,14832300;74750,98;,0000;Cetip Trader;17:56:45;02/03/2022;#84067417
CRI;HABITASECSA;19A0625067;25;1010,14832300;25253,71;,0000;Cetip Trader;17:56:45;02/03/2022;#84067420
CRI;HABITASECSA;19A0625067;49;1010,14832300;49497,27;,0000;Cetip Trader;17:56:45;02/03/2022;#84067421
CRI;HABITASECSA;19A0625067;11;1010,14832300;11111,63;,0000;Cetip Trader;17:56:44;02/03/2022;#84067407
CRI;HABITASECSA;19A0625067;25;1010,14832300;25253,71;,0000;Cetip Trader;17:56:44;02/03/2022;#84067411
DEB;TRANSALIANCA;TAES15;5;1330,63586100;6653,18;4,1001;Cetip Trader;17:56:44;02/03/2022;#84067403
DEB;LIGHT;LSVE29;1;8379,43108900;8379,43;7,3915;Cetip Trader;17:56:44;02/03/2022;#84067406
DEB;LIGHT;LSVE29;1;8379,43108900;8379,43;7,3915;Cetip Trader;17:56:44;02/03/2022;#84067404
CRI;HABITASECSA;19A0625067;73;1010,14832300;73740,83;,0000;Cetip Trader;17:56:44;02/03/2022;#84067405
DEB;LIGHT;LSVE29;1;8379,43108900;8379,43;7,3915;Cetip Trader;17:56:44;02/03/2022;#84067410
DEB;LIGHT;LSVE29;1;8379,43108900;8379,43;7,3915;Cetip Trader;17:56:44;02/03/2022;#84067408
CRI;HABITASECSA;19A0625067;48;1010,14832300;48487,12;,0000;Cetip Trader;17:56:44;02/03/2022;#84067409
DEB;LIGHT;LSVE29;12;8379,43108900;100553,17;7,3915;Cetip Trader;17:56:44;02/03/2022;#84067414
CRI;HABITASECSA;19A0625067;29;1010,14832300;29294,30;,0000;Cetip Trader;17:56:44;02/03/2022;#84067415
DEB;LIGHT;LSVE29;4;8379,43108900;33517,72;7,3915;Cetip Trader;17:56:44;02/03/2022;#84067412
CRI;HABITASECSA;19A0625067;2;1010,14832300;2020,30;,0000;Cetip Trader;17:56:44;02/03/2022;#84067413
CRI;HABITASECSA;19A0625067;50;1010,14832300;50507,42;,0000;Cetip Trader;17:56:43;02/03/2022;#84067392
DEB;LIGHT;LSVE29;2;8379,43108900;16758,86;7,3915;Cetip Trader;17:56:43;02/03/2022;#84067399
CRI;HABITASECSA;19A0625067;95;1010,14832300;95964,09;,0000;Cetip Trader;17:56:43;02/03/2022;#84067386
DEB;LIGHT;LSVE29;2;8379,43108900;16758,86;7,3915;Cetip Trader;17:56:43;02/03/2022;#84067387
DEB;LIGHT;LSVE29;4;8379,43108900;33517,72;7,3915;Cetip Trader;17:56:43;02/03/2022;#84067390
CRA;ECOAGROSEC;CRA0190020E;1;718,69159200;718,69;,0000;Cetip Trader;17:56:43;02/03/2022;#84067391
CRA;ECOAGROSEC;CRA0190020E;41;718,69159200;29466,36;,0000;Cetip Trader;17:56:43;02/03/2022;#84067388
CRI;HABITASECSA;19A0625067;23;1010,14832300;23233,41;,0000;Cetip Trader;17:56:43;02/03/2022;#84067389
CRA;ECOAGROSEC;CRA0190020E;45;718,69159200;32341,12;,0000;Cetip Trader;17:56:43;02/03/2022;#84067394
CRI;HABITASECSA;19A0625067;18;1010,14832300;18182,67;,0000;Cetip Trader;17:56:43;02/03/2022;#84067395
DEB;LIGHT;LSVE29;1;8379,43108900;8379,43;7,3915;Cetip Trader;17:56:43;02/03/2022;#84067393
CRI;HABITASECSA;19A0625067;50;1010,14832300;50507,42;,0000;Cetip Trader;17:56:43;02/03/2022;#84067398
DEB;LIGHT;LSVE29;9;8379,43108900;75414,88;7,3915;Cetip Trader;17:56:43;02/03/2022;#84067396
